date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:35:38	389260/389260	---MCZ	200	added ('OK')	text/html	etag:W/%224c1ab566d1e2456f91f86a5e7cea7ba6%22	https://sammishop.com/pages/deal-sieu-hot	D:/MyProject/clone/copy/sammishop.com/pages/deal-sieu-hot.html	(from )
01:35:38	343/343	---MCZ	200	added ('OK')	text/plain	date:Thu,%2018%20Jun%202026%2018:35:38%20GMT	https://sammishop.com/robots.txt		(from )
01:35:39	4973/4973	---M--	200	added ('OK')	image/png	etag:%2237b4fa45eed64806530f3b735510d93d%22	http://theme.hstatic.net/200000551679/1001345525/14/favicon.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/favicon069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:39	671/671	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2018:35:39%20GMT	https://assets.harafunnel.com/widget/442632045777507/1463076.js	D:/MyProject/clone/copy/assets.harafunnel.com/widget/442632045777507/1463076.2.delayed	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:39	2741/2741	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2018%20Jun%202026%2018:35:39%20GMT	https://app.harasocial.com/widget/442632045777507/1463076.js	D:/MyProject/clone/copy/app.harasocial.com/widget/442632045777507/1463076.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:40	54006/54006	---MCZ	200	added ('OK')	text/css	etag:W/%22e2ccfc6ea1ee10955b53147a8c771e0b%22	http://theme.hstatic.net/200000551679/1001345525/14/main.scss.css?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/main.scss069c.css	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:40	8130/8130	---MCZ	200	added ('OK')	text/css	etag:W/%22b09a7ae9e76acd97513a04c989fe35d5%22	http://theme.hstatic.net/200000551679/1001345525/14/index.scss.css?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/index.scss069c.css	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:41	153770/153770	---MCZ	200	added ('OK')	text/css	etag:W/%224a1e524a5756f15e0454bd90a27fca5b%22	http://theme.hstatic.net/200000551679/1001345525/14/bootstrap-4-3-min.css?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/bootstrap-4-3-min069c.css	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:41	934/934	---MCZ	200	added ('OK')	text/css	etag:W/%224237b7f385ce2d49bd703cc6c4881144%22	http://theme.hstatic.net/200000551679/1001345525/14/responsive.scss.css?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/responsive.scss069c.css	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:41	20541/20541	---MCZ	200	added ('OK')	text/css	etag:W/%2283a8381e19a9e0dac90e0643190ad41b%22	http://theme.hstatic.net/200000551679/1001345525/14/product_infor_style.scss.css?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/product_infor_style.scss069c.css	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:41	4988/4988	---MCZ	200	added ('OK')	text/css	etag:W/%223b8601a9ef86808205648a2008daeac7%22	http://theme.hstatic.net/200000551679/1001345525/14/quickviews_popup_cart.scss.css?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/quickviews_popup_cart.scss069c.css	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:42	5295/5295	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coll_1_medium.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coll_1_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:42	4106/4106	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coll_2_medium.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coll_2_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:43	5192/5192	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coll_5_medium.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coll_5_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:44	10222/10222	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coll_3_medium.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coll_3_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:45	5214/5214	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coll_7_medium.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coll_7_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:45	8048/8048	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coll_6_medium.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coll_6_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:45	19072/19072	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coll_4_medium.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coll_4_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:47	13159/13159	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coll_8_medium.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coll_8_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:47	10669/10669	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coll_9_medium.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coll_9_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:48	2336/2336	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coupon_1_img_medium.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coupon_1_img_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:48	2193/2193	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coupon_2_img_medium.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coupon_2_img_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:48	2273/2273	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coupon_3_img_medium.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coupon_3_img_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:48	2277/2277	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coupon_4_img_medium.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coupon_4_img_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:49	2277/2277	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coupon_5_img_medium.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coupon_5_img_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:49	2467/2467	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coupon_6_img_medium.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coupon_6_img_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:49	26155/26155	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coll_10_medium.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coll_10_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:49	2424/2424	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coupon_7_img_medium.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coupon_7_img_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:49	2193/2193	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/coupon_8_img_medium.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coupon_8_img_medium069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:50	4240/4240	---MCZ	200	added ('OK')	text/css	etag:W/%2204f1a66bd72400baa03284dd0399f482%22	http://theme.hstatic.net/200000551679/1001345525/14/cusnew.scss.css?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/cusnew.scss069c.css	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:50	10566/10566	---MCZ	200	added ('OK')	text/css	etag:W/%22cd6d2a4670aff24e6394fbc34e8d3d12%22	http://theme.hstatic.net/200000551679/1001345525/14/style-landing.scss.css?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/style-landing.scss069c.css	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:55	85593/85593	---MCZ	200	added ('OK')	application/javascript	etag:W/%22192482d40384f63563cdecdafb7f6563%22	http://theme.hstatic.net/200000551679/1001345525/14/jquery.js?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/jquery069c.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:57	41337/41337	---MCZ	200	added ('OK')	application/javascript	etag:W/%223854cbcef8155aef9f30e481168152d1%22	http://theme.hstatic.net/200000551679/1001345525/14/slick-min.js?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/slick-min069c.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:35:58	12504/12504	---MCZ	200	added ('OK')	text/css	etag:W/%229d1bb3256255b29658137b17f4b1beba%22	http://theme.hstatic.net/200000551679/1001345525/14/abc.scss.css?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/abc.scss069c.css	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:02	41234/41234	---MCZ	200	added ('OK')	text/javascript	etag:%221dcf25631bfe592%22	https://stats.hstatic.net/beacon.min.js	D:/MyProject/clone/copy/stats.hstatic.net/beacon.min.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:02	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2018%20Jun%202026%2018:36:02%20GMT	http://connect.facebook.net/en_US/fbevents.js	D:/MyProject/clone/copy/connect.facebook.net/en_US/fbevents.25.delayed	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:03	84835/84835	---M--	200	added ('OK')	image/jpeg	etag:%2226043feb94f9db4f056d966417ef14fd%22	http://theme.hstatic.net/200000551679/1001345525/14/top_banner_mb.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/top_banner_mb069c.jpg	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:07	100399/100399	---M--	200	added ('OK')	image/jpeg	etag:%22ccd39aafedd1d19f53bf023c254a2f18%22	http://theme.hstatic.net/200000551679/1001345525/14/top_banner.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/top_banner069c.jpg	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:07	21719/21719	---MCZ	200	added ('OK')	application/javascript	etag:W/%22961437d18f723ddaabc8facdf5aa90dd%22	http://theme.hstatic.net/200000551679/1001345525/14/ega-app-buyxgety.js?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/ega-app-buyxgety069c.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:09	378758/378758	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2018%20Jun%202026%2018:36:03%20GMT	https://connect.facebook.net/en_US/fbevents.js	D:/MyProject/clone/copy/connect.facebook.net/en_US/fbevents.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:09	3658/3658	---M--	200	added ('OK')	image/gif	etag:%22a88725a4345898da7685a3c184583305%22	http://theme.hstatic.net/200000551679/1001345525/14/noimage.gif?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/noimage069c.gif	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:10	21574/21574	---MCZ	200	added ('OK')	application/javascript	etag:W/%224e4d71d449a33b1fb57af87a27062382%22	http://theme.hstatic.net/200000551679/1001345525/14/quickview.js?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/quickview069c.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:11	13041/13041	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d16a832add6c22628b6d020849c2caae%22	https://cdn.hstatic.net/shared/api.jquery.js	D:/MyProject/clone/copy/cdn.hstatic.net/shared/api.jquery.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:11	19839/19839	---MCZ	200	added ('OK')	application/javascript	etag:W/%22928f4be5749e6091bdd50b24c97f2280%22	https://cdn.hstatic.net/shared/option_selection.js	D:/MyProject/clone/copy/cdn.hstatic.net/shared/option_selection.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:11	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jun%202026%2018:36:11%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/no_image.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/no_image069c.jpg	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:11	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2018%20Jun%202026%2018:36:11%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/MyProject/clone/copy/www.googletagmanager.com/gtm.2d5445.delayed	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:12	7890/7890	---MCZ	200	added ('OK')	application/javascript	etag:W/%22887075a85122a499c0a587e17beb3741%22	http://theme.hstatic.net/200000551679/1001345525/14/lazysize.js?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/lazysize069c.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:12	6060/6060	---M--	200	added ('OK')	image/png	etag:%2213e075bc681726c346402778f8114448%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_1.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_1069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:13	6204/6204	---M--	200	added ('OK')	image/png	etag:%22a5ac88a9c740b63313654a9107be16a6%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_2.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_2069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:13	6686/6686	---M--	200	added ('OK')	image/png	etag:%22fe8a692beeb2637298bca16aee4b314f%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_4.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_4069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:14	9204/9204	---M--	200	added ('OK')	image/png	etag:%22f2a7240bd6458ffa7928669df7d76743%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_3.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_3069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:14	9449/9449	---M--	200	added ('OK')	image/png	etag:%2269810d0a398063ae1df8b256d36be3b3%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_5.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_5069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:15	7734/7734	---M--	200	added ('OK')	image/png	etag:%22d44503c9badd23ab1f875611622a77e0%22	http://theme.hstatic.net/200000551679/1001345525/14/logo.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/logo069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:15	10841/10841	---M--	200	added ('OK')	image/png	etag:%220dc6d1789b09a1085a1075f39e93c498%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_6.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_cate_6069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:16	3982/3982	---MCZ	200	added ('OK')	text/css	etag:W/%2258d5c704ce009329db53e6a323436b3d%22	http://theme.hstatic.net/200000551679/1001345525/14/coupon.css?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coupon069c.css	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:22	34739/34739	---M--	200	added ('OK')	image/png	etag:%22c88dbf2caf732b673fa498a480c8bff8%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_voucher.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_voucher069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:23	2662/2662	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214a0c05a0dc8b9e8ec932acfaae110ef%22	http://theme.hstatic.net/200000551679/1001345525/14/coupon.js?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/coupon069c.js	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:35	73579/73579	---M--	200	added ('OK')	image/png	etag:%22d3a6736bba400b3f94ddfd47eb867351%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_flashsale_title.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_flashsale_title069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:52	227429/227429	---M--	200	added ('OK')	image/png	etag:%22cd9b55ac9b91c509748d0ad6f06107d0%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_slider_3.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_slider_3069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:52	2468/2468	---M--	200	added ('OK')	image/png	etag:%22de1fbe5755cc17f012122c7e8b44d33f%22	http://theme.hstatic.net/200000551679/1001345525/14/ega-product-gift.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/ega-product-gift069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:36:58	258278/258278	---MCZ	200	added ('OK')	text/html	etag:W/%22ca99e8e6b06f478e8870a36da516a60c%22	https://sammishop.com/pages/giao-hang-sieu-toc-1h	D:/MyProject/clone/copy/sammishop.com/pages/giao-hang-sieu-toc-1h.html	(from https://sammishop.com/pages/deal-sieu-hot)
01:37:21	141270/141270	---M--	200	added ('OK')	image/png	etag:%228ce9508d4d3f238d77abad96f309bf75%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_policy_1.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_policy_1069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:37:22	288093/288093	---M--	200	added ('OK')	image/png	etag:%224a5554fb32caa79ce0b3075e1e9807d6%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_flashsale_1.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_flashsale_1069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:37:26	257390/257390	---MCZ	200	added ('OK')	text/html	etag:W/%2248ec003b7fed449eba40f2fd7e17edbf%22	https://sammishop.com/pages/chinh-sach-giao-hang	D:/MyProject/clone/copy/sammishop.com/pages/chinh-sach-giao-hang.html	(from https://sammishop.com/pages/deal-sieu-hot)
01:37:32	264928/264928	---MCZ	200	added ('OK')	text/html	etag:W/%2232b8faeaf5a940deaf20f496ca2e1c5c%22	https://sammishop.com/pages/chinh-sach-tich-luy-diem	D:/MyProject/clone/copy/sammishop.com/pages/chinh-sach-tich-luy-diem.html	(from https://sammishop.com/pages/deal-sieu-hot)
01:37:43	783449/783449	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:35:49%20GMT	http://theme.hstatic.net/200000551679/1001345525/14/slider_1_master.jpg?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/slider_1_master069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:37:53	179745/179745	---M--	200	added ('OK')	image/png	etag:%22faebccd86292350dddf7b911cd701c87%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_policy_2.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_policy_2069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:38:01	176639/176639	---M--	200	added ('OK')	image/png	etag:%22c32c39dcb0d20c903f91ffebe81eb861%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_policy_3.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_policy_3069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:38:03	121211/121211	---M--	200	added ('OK')	image/png	etag:%226730e79262cb82750f3ad2c6cb9fe7ba%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_banner1_1.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_banner1_1069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:38:08	92252/92252	---M--	200	added ('OK')	image/png	etag:%22226d0ad2fa19df01a04ed1ca1cb8ccfe%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_banner1_2.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_banner1_2069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
01:38:15	85323/85323	---M--	200	added ('OK')	image/png	etag:%22b3e5f479379f51fa62ff55e5c6b25d70%22	http://theme.hstatic.net/200000551679/1001345525/14/page_ld_banner1_3.png?v=1469	D:/MyProject/clone/copy/theme.hstatic.net/200000551679/1001345525/14/page_ld_banner1_3069c.png	(from https://sammishop.com/pages/deal-sieu-hot)
